serial,ad_name,ad_set_name,amount_spent,max_roas,scroll_stop_30,hook_hold_rate_40,hold_rate_20,frequency,reach,results,result_rate,cpr,cpc,ctr,3_sec_video,25_play,50_play,75_play,100_play
1231,ad_id_293,ad_set_076,0.63,0.0,66.67,0.0,0.0,1.05,20,0,0.0,0.0,0.0,0.0,14,11,2,0,0
1232,ad_id_1061,ad_set_090,4.56,0.0,33.01,26.47,8.74,1.01,102,0,0.0,0.0,4.56,0.97,34,31,14,10,7
1233,ad_id_1311,ad_set_074,0.66,0.0,29.55,7.69,2.27,1.02,43,0,0.0,0.0,0.0,0.0,13,11,4,3,1
1234,ad_id_181,ad_set_080,2.73,0.0,32.41,20.0,6.48,1.05,103,0,0.0,0.0,1.37,1.85,35,27,11,8,7
1235,ad_id_747,ad_set_021,123.94,0.48,29.89,18.46,5.52,1.06,5181,3,5.46,41.31,1.07,2.11,1641,1334,761,450,301
1236,ad_id_300,ad_set_036,0.81,0.0,21.05,25.0,5.26,1.0,38,0,0.0,0.0,0.0,0.0,8,8,4,2,2
1237,ad_id_1365,ad_set_007,18.97,2.11,34.65,26.11,9.04,1.0,1371,5,36.47,3.79,0.86,1.6,475,438,250,184,125
1238,ad_id_120,ad_set_088,11.27,0.0,31.0,24.65,7.64,1.0,457,0,0.0,0.0,0.81,3.06,142,90,63,41,25
1239,ad_id_484,ad_set_029,17.26,0.0,32.47,22.49,7.3,1.04,1122,0,0.0,0.0,1.08,1.37,378,344,192,138,85
1240,ad_id_757,ad_set_017,0.67,0.0,19.05,25.0,4.76,1.02,62,0,0.0,0.0,0.67,1.59,12,8,6,3,3
1241,ad_id_1752,ad_set_028,2.22,0.0,35.25,16.28,5.74,1.04,117,0,0.0,0.0,0.74,2.46,43,33,14,11,5
1242,ad_id_1768,ad_set_029,66.31,0.0,38.37,23.78,9.13,1.12,4010,2,4.45,33.16,0.77,1.91,1724,1280,757,514,363
1243,ad_id_22,ad_set_098,0.53,0.0,30.3,10.0,3.03,1.0,33,0,0.0,0.0,0.53,3.03,10,7,1,1,1
1244,ad_id_461,ad_set_010,8.48,4.72,30.63,22.55,6.91,1.04,321,1,30.03,8.48,1.41,1.8,102,63,42,28,18
1245,ad_id_955,ad_set_037,0.37,0.0,40.63,7.69,3.13,1.07,30,0,0.0,0.0,0.37,3.13,13,7,3,1,1
1246,ad_id_213,ad_set_061,1.86,0.0,40.3,22.22,8.96,1.0,67,0,0.0,0.0,1.86,1.49,27,17,10,6,5
1247,ad_id_291,ad_set_067,5.1,0.0,40.98,27.38,11.22,1.0,205,0,0.0,0.0,1.7,1.46,84,77,40,31,23
1248,ad_id_1772,ad_set_093,3.93,0.0,40.47,24.14,9.77,1.0,215,0,0.0,0.0,0.66,2.79,87,78,38,30,21
1249,ad_id_907,ad_set_046,41.28,2.91,34.29,27.13,9.3,1.05,2418,5,19.71,8.26,1.03,1.58,870,789,465,342,237
1250,ad_id_1417,ad_set_048,0.22,0.0,27.78,20.0,5.56,1.0,18,0,0.0,0.0,0.0,0.0,5,5,2,2,1
1251,ad_id_358,ad_set_094,18.64,0.0,35.81,28.95,10.37,1.0,955,0,0.0,0.0,1.17,1.68,342,316,192,147,99
1252,ad_id_1519,ad_set_105,20.5,1.95,34.12,25.56,8.72,1.04,1267,2,15.16,10.25,1.37,1.14,450,403,225,166,112
1253,ad_id_425,ad_set_006,5.02,0.0,37.73,14.56,5.49,1.01,269,0,0.0,0.0,0.84,2.2,103,57,29,18,12
1254,ad_id_1146,ad_set_109,6.62,0.0,34.06,13.76,4.69,1.03,310,0,0.0,0.0,1.66,1.25,109,84,36,22,14
1255,ad_id_1321,ad_set_081,11.13,0.0,32.67,13.68,4.47,1.02,635,0,0.0,0.0,1.24,1.39,212,145,80,47,25
1256,ad_id_902,ad_set_115,10.11,0.0,33.15,13.26,4.4,1.0,546,0,0.0,0.0,0.84,2.2,181,124,56,36,18
1257,ad_id_1724,ad_set_109,9.79,0.0,36.15,15.74,5.69,1.02,534,0,0.0,0.0,0.98,1.83,197,131,71,43,24
1258,ad_id_1001,ad_set_066,0.34,0.0,25.0,33.33,8.33,1.0,12,0,0.0,0.0,0.0,0.0,3,3,2,1,1
1259,ad_id_783,ad_set_050,0.63,0.0,31.25,0.0,0.0,1.0,32,0,0.0,0.0,0.63,3.13,10,6,2,2,0
1260,ad_id_1217,ad_set_067,0.34,0.0,29.41,0.0,0.0,1.0,17,0,0.0,0.0,0.0,0.0,5,2,0,0,0
1261,ad_id_563,ad_set_094,5.88,0.0,38.14,32.43,12.37,1.01,287,0,0.0,0.0,0.74,2.75,111,101,58,48,36
1262,ad_id_1382,ad_set_063,12.65,0.0,34.15,15.25,5.21,1.0,690,0,0.0,0.0,1.27,1.45,236,153,72,48,30
1263,ad_id_303,ad_set_070,0.57,0.0,54.29,15.79,8.57,1.0,35,0,0.0,0.0,0.0,0.0,19,12,10,7,2
1264,ad_id_716,ad_set_067,8.09,0.0,30.24,20.44,6.18,1.0,453,0,0.0,0.0,1.35,1.32,137,93,49,34,24
1265,ad_id_427,ad_set_029,8.55,0.0,39.24,26.88,10.55,1.02,466,0,0.0,0.0,1.22,1.48,186,173,107,76,50
1266,ad_id_890,ad_set_093,11.36,0.0,38.13,26.23,10.0,1.02,471,0,0.0,0.0,1.14,2.08,183,164,94,74,48
1267,ad_id_49,ad_set_020,17.07,0.0,32.73,24.48,8.01,1.0,886,0,0.0,0.0,1.22,1.58,290,259,151,112,71
1268,ad_id_1481,ad_set_083,6.31,0.0,30.32,19.15,5.81,1.0,310,0,0.0,0.0,3.16,0.65,94,66,37,20,16
1269,ad_id_1507,ad_set_076,4.44,0.0,40.17,13.04,5.24,1.01,227,0,0.0,0.0,1.11,1.75,92,61,28,16,9
1270,ad_id_387,ad_set_058,0.41,0.0,30.0,11.11,3.33,1.03,29,0,0.0,0.0,0.0,0.0,9,8,3,1,1
1271,ad_id_5,ad_set_109,8.46,9.45,37.58,16.09,6.05,1.0,463,7,151.19,1.21,1.06,1.73,174,111,60,37,24
1272,ad_id_1027,ad_set_033,38.0,0.0,33.91,25.7,8.71,1.02,2693,1,3.63,38.0,1.19,1.16,934,845,494,366,241
1273,ad_id_1695,ad_set_118,14.39,0.0,31.3,21.95,6.87,1.04,632,1,15.27,14.39,1.11,1.98,205,134,82,49,32
1274,ad_id_941,ad_set_022,1.42,0.0,20.69,27.78,5.75,1.05,83,0,0.0,0.0,0.0,0.0,18,25,9,6,5
1275,ad_id_1662,ad_set_016,1.41,0.0,32.71,14.29,4.67,1.04,103,0,0.0,0.0,1.41,0.93,35,36,13,8,5
1276,ad_id_1660,ad_set_006,0.52,0.0,47.06,0.0,0.0,1.03,33,0,0.0,0.0,0.0,0.0,16,15,3,0,0
1277,ad_id_1240,ad_set_021,3.06,0.0,32.61,28.0,9.13,1.01,227,0,0.0,0.0,0.77,1.74,75,79,42,28,21
1278,ad_id_1316,ad_set_057,4.1,0.0,43.53,25.68,11.18,1.05,162,0,0.0,0.0,1.03,2.35,74,71,52,27,19
1279,ad_id_1455,ad_set_019,0.86,0.0,37.5,33.33,12.5,1.0,16,0,0.0,0.0,0.0,0.0,6,6,4,3,2
1280,ad_id_771,ad_set_054,286.45,0.87,37.61,24.36,9.16,1.09,22690,15,6.08,19.1,0.81,1.43,9280,10226,4894,3355,2254
1281,ad_id_652,ad_set_097,3.34,0.0,35.77,25.0,8.94,1.03,119,0,0.0,0.0,1.67,1.63,44,50,25,16,11
1282,ad_id_748,ad_set_010,11.43,0.0,0.0,0.0,0.0,1.05,158,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1283,ad_id_58,ad_set_054,19.64,0.0,0.0,0.0,0.0,1.06,301,0,0.0,0.0,4.91,1.26,0,0,0,0,0
1284,ad_id_1306,ad_set_008,1.19,0.0,0.0,0.0,0.0,1.09,22,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1285,ad_id_528,ad_set_021,2.3,0.0,0.0,0.0,0.0,1.09,43,0,0.0,0.0,2.3,2.13,0,0,0,0,0
1286,ad_id_854,ad_set_109,18.71,0.0,0.0,0.0,0.0,1.12,284,0,0.0,0.0,4.68,1.26,0,0,0,0,0
1287,ad_id_1156,ad_set_029,3.46,0.0,0.0,0.0,0.0,1.04,82,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1288,ad_id_1319,ad_set_113,17.73,0.0,0.0,0.0,0.0,1.12,223,0,0.0,0.0,1.97,3.61,0,0,0,0,0
1289,ad_id_1386,ad_set_006,4.88,0.0,0.0,0.0,0.0,1.1,1387,0,0.0,0.0,0.11,2.82,0,0,0,0,0
1290,ad_id_1734,ad_set_069,3.6,0.0,0.01,0.0,0.0,1.14,7914,0,0.0,0.0,0.06,0.66,1,0,0,0,0
1291,ad_id_1777,ad_set_049,4.61,0.0,0.0,0.0,0.0,1.05,5462,0,0.0,0.0,0.06,1.3,0,0,0,0,0
1292,ad_id_1786,ad_set_068,6.38,0.0,0.0,0.0,0.0,1.1,1546,0,0.0,0.0,0.19,1.94,0,0,0,0,0
1293,ad_id_195,ad_set_061,4.32,0.0,0.0,0.0,0.0,1.17,9257,0,0.0,0.0,0.04,0.94,0,0,0,0,0
1294,ad_id_1676,ad_set_063,5.33,0.0,0.0,0.0,0.0,1.1,1522,0,0.0,0.0,0.15,2.16,0,0,0,0,0
1295,ad_id_1112,ad_set_037,3.63,0.0,0.0,0.0,0.0,1.02,3719,0,0.0,0.0,0.09,1.08,0,0,0,0,0
1296,ad_id_687,ad_set_084,6.11,0.0,0.0,0.0,0.0,1.07,1631,0,0.0,0.0,0.17,2.05,0,0,0,0,0
1297,ad_id_231,ad_set_044,16.82,0.0,0.0,0.0,0.0,1.11,557,0,0.0,0.0,0.34,8.1,0,0,0,0,0
1298,ad_id_122,ad_set_108,0.58,0.0,0.0,0.0,0.0,2.1,10,0,0.0,0.0,0.29,9.52,0,0,0,0,0
1299,ad_id_603,ad_set_041,1.02,0.0,0.0,0.0,0.0,1.37,19,0,0.0,0.0,0.34,11.54,0,0,0,0,0
1300,ad_id_676,ad_set_018,10.92,0.0,48.8,23.58,11.51,1.07,34206,17942,4921.55,0.0,0.21,0.14,17789,12423,5920,3158,2181
1301,ad_id_778,ad_set_052,32.49,0.0,32.56,33.33,10.85,1.05,2470,0,0.0,0.0,0.81,1.54,843,458,292,164,83
1302,ad_id_930,ad_set_001,4.81,0.0,36.34,34.23,12.44,1.01,406,0,0.0,0.0,1.2,0.98,149,83,54,29,15
1303,ad_id_211,ad_set_029,14.57,0.0,31.77,34.89,11.09,1.02,1253,0,0.0,0.0,0.91,1.25,407,236,148,78,40
1304,ad_id_1281,ad_set_073,0.68,0.0,0.0,0.0,0.0,1.12,17,0,0.0,0.0,0.68,5.26,0,0,0,0,0
1305,ad_id_299,ad_set_037,7.04,0.0,0.0,0.0,0.0,1.07,135,0,0.0,0.0,1.76,2.76,0,0,0,0,0
1306,ad_id_1223,ad_set_025,0.81,0.0,0.0,0.0,0.0,1.0,13,0,0.0,0.0,0.81,7.69,0,0,0,0,0
1307,ad_id_1005,ad_set_099,6.89,0.0,0.0,0.0,0.0,1.05,135,0,0.0,0.0,1.38,3.52,0,0,0,0,0
1308,ad_id_1352,ad_set_032,0.85,0.0,0.0,0.0,0.0,1.33,12,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1309,ad_id_819,ad_set_023,7.09,0.0,0.0,0.0,0.0,1.07,146,0,0.0,0.0,1.01,4.49,0,0,0,0,0
1310,ad_id_337,ad_set_018,0.48,0.0,0.0,0.0,0.0,1.17,12,0,0.0,0.0,0.48,7.14,0,0,0,0,0
1311,ad_id_323,ad_set_081,7.36,0.0,0.0,0.0,0.0,1.05,142,0,0.0,0.0,1.23,4.03,0,0,0,0,0
1312,ad_id_741,ad_set_063,11.36,0.0,29.56,14.89,4.4,1.01,157,0,0.0,0.0,3.79,1.89,47,12,6,1,0
1313,ad_id_307,ad_set_023,1.21,0.0,21.95,0.0,0.0,1.0,41,0,0.0,0.0,0.0,0.0,9,1,0,0,0
1314,ad_id_802,ad_set_093,3.32,0.0,32.7,13.46,4.4,1.02,156,0,0.0,0.0,1.11,1.89,52,13,7,4,4
1315,ad_id_1360,ad_set_067,2.27,0.0,32.4,15.52,5.03,1.02,176,0,0.0,0.0,1.14,1.12,58,16,5,4,4
1316,ad_id_101,ad_set_033,2.42,0.0,31.98,9.09,2.91,1.04,165,0,0.0,0.0,0.81,1.74,55,11,3,1,1
1317,ad_id_899,ad_set_037,9.78,5.3,25.08,16.45,4.13,1.09,554,1,16.5,9.78,1.96,0.83,152,91,51,24,19
1318,ad_id_1776,ad_set_069,6.31,0.0,28.45,19.85,5.65,1.04,459,0,0.0,0.0,0.9,1.46,136,87,55,26,19
1319,ad_id_1625,ad_set_099,6.81,0.0,30.14,18.6,5.61,1.06,405,0,0.0,0.0,0.97,1.64,129,82,45,22,18
1320,ad_id_1657,ad_set_106,10.82,2.98,26.25,25.4,6.67,1.09,662,1,13.89,10.82,0.72,2.08,189,127,86,44,30
1321,ad_id_24,ad_set_104,4.81,0.0,22.26,14.67,3.26,1.02,330,0,0.0,0.0,0.8,1.78,75,72,35,20,11
1322,ad_id_1165,ad_set_094,1.76,0.0,28.8,22.22,6.4,1.08,116,0,0.0,0.0,0.18,8.0,36,35,20,9,8
1323,ad_id_1196,ad_set_022,2.63,0.0,29.17,28.57,8.33,1.03,140,0,0.0,0.0,0.33,5.56,42,40,24,19,12
1324,ad_id_290,ad_set_059,4.64,0.0,18.24,22.22,4.05,1.06,278,0,0.0,0.0,0.0,0.0,54,50,33,20,12
1325,ad_id_571,ad_set_038,3.4,0.0,29.55,23.29,6.88,1.04,238,0,0.0,0.0,1.13,1.21,73,23,10,5,3
1326,ad_id_1226,ad_set_072,1.36,0.0,26.92,20.0,5.38,1.04,125,0,0.0,0.0,0.34,3.08,35,33,19,9,7
1327,ad_id_1063,ad_set_020,8.66,0.0,31.08,24.36,7.57,1.04,482,0,0.0,0.0,0.96,1.79,156,104,66,38,32
1328,ad_id_1537,ad_set_021,1.54,0.0,30.49,16.0,4.88,1.0,82,0,0.0,0.0,0.0,0.0,25,5,3,2,2
1329,ad_id_40,ad_set_017,20.64,0.0,0.0,0.0,0.0,1.13,839,0,0.0,0.0,1.21,1.79,0,0,0,0,0
1330,ad_id_1308,ad_set_029,6.36,0.0,0.0,0.0,0.0,1.15,227,0,0.0,0.0,0.8,3.08,0,0,0,0,0
1331,ad_id_1656,ad_set_061,1.87,0.0,26.09,33.33,8.7,1.05,22,0,0.0,0.0,0.0,0.0,6,6,3,3,1
1332,ad_id_1592,ad_set_001,5.3,0.0,28.72,25.93,7.45,1.11,85,0,0.0,0.0,2.65,2.13,27,24,10,8,7
1333,ad_id_1216,ad_set_065,7.38,0.0,25.77,8.0,2.06,1.0,97,0,0.0,0.0,7.38,1.03,25,23,12,6,2
1334,ad_id_1040,ad_set_106,0.88,0.0,18.18,25.0,4.55,1.0,22,0,0.0,0.0,0.0,0.0,4,4,3,1,1
1335,ad_id_1363,ad_set_003,6.77,0.0,26.96,32.26,8.7,1.15,100,0,0.0,0.0,1.35,4.35,31,25,17,12,10
1336,ad_id_273,ad_set_028,1.51,0.0,37.93,36.36,13.79,1.21,24,0,0.0,0.0,0.76,6.9,11,8,8,4,4
1337,ad_id_821,ad_set_022,5.98,0.0,23.75,21.05,5.0,1.0,80,0,0.0,0.0,2.99,2.5,19,17,9,5,4
1338,ad_id_648,ad_set_102,1.76,0.0,25.0,0.0,0.0,1.0,28,0,0.0,0.0,0.0,0.0,7,7,3,1,1
1339,ad_id_1143,ad_set_028,6.08,0.0,24.32,29.63,7.21,1.07,104,0,0.0,0.0,2.03,2.7,27,25,13,11,8
1340,ad_id_406,ad_set_077,1.47,0.0,14.81,25.0,3.7,1.04,26,0,0.0,0.0,0.0,0.0,4,4,2,2,1
1341,ad_id_543,ad_set_065,7.62,0.0,32.09,22.1,7.09,1.04,544,0,0.0,0.0,0.95,1.42,181,135,73,52,40
1342,ad_id_389,ad_set_066,32.99,0.0,38.35,28.97,11.11,1.06,3681,0,0.0,0.0,0.65,1.31,1498,1614,922,559,434
1343,ad_id_106,ad_set_010,13.4,0.0,33.1,23.38,7.74,1.03,958,0,0.0,0.0,1.03,1.32,325,268,143,104,76
1344,ad_id_897,ad_set_098,5.63,0.0,0.0,0.0,0.0,1.06,103,0,0.0,0.0,1.88,2.75,0,0,0,0,0
1345,ad_id_1432,ad_set_062,3.31,0.0,0.0,0.0,0.0,1.1,63,0,0.0,0.0,1.1,4.35,0,0,0,0,0
1346,ad_id_979,ad_set_031,4.15,0.0,0.0,0.0,0.0,1.32,53,0,0.0,0.0,1.04,5.71,0,0,0,0,0
1347,ad_id_1178,ad_set_023,5.36,0.0,0.0,0.0,0.0,1.03,97,0,0.0,0.0,5.36,1.0,0,0,0,0,0
1348,ad_id_1023,ad_set_061,10.05,0.0,0.0,0.0,0.0,1.05,195,0,0.0,0.0,3.35,1.47,0,0,0,0,0
1349,ad_id_1205,ad_set_056,4.91,0.0,0.0,0.0,0.0,1.03,88,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1350,ad_id_1323,ad_set_067,11.42,0.0,0.0,0.0,0.0,1.07,189,0,0.0,0.0,1.63,3.47,0,0,0,0,0
1351,ad_id_1097,ad_set_011,4.3,0.0,0.0,0.0,0.0,1.1,67,0,0.0,0.0,4.3,1.35,0,0,0,0,0
1352,ad_id_1533,ad_set_033,19.01,0.0,0.0,0.0,0.0,1.03,239,0,0.0,0.0,3.8,2.02,0,0,0,0,0
1353,ad_id_1036,ad_set_090,2.25,0.0,0.0,0.0,0.0,1.3,33,0,0.0,0.0,0.75,6.98,0,0,0,0,0
1354,ad_id_76,ad_set_107,20.28,0.0,0.0,0.0,0.0,1.09,243,0,0.0,0.0,2.54,3.02,0,0,0,0,0
1355,ad_id_1424,ad_set_105,90.89,1.16,0.0,0.0,0.0,1.39,1271,2,11.33,45.45,2.07,2.49,0,0,0,0,0
1356,ad_id_153,ad_set_044,73.51,4.9,0.0,0.0,0.0,1.35,1391,4,21.37,18.38,1.5,2.62,0,0,0,0,0
1357,ad_id_1561,ad_set_056,0.49,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1358,ad_id_1181,ad_set_073,6.19,0.0,20.29,16.67,3.38,1.06,195,0,0.0,0.0,2.06,1.45,42,13,5,3,0
1359,ad_id_1194,ad_set_109,8.93,0.0,24.24,35.0,8.48,1.03,160,0,0.0,0.0,2.23,2.42,40,16,8,5,4
1360,ad_id_1239,ad_set_099,0.69,0.0,50.0,20.0,10.0,1.0,10,0,0.0,0.0,0.0,0.0,5,1,0,0,0
1361,ad_id_1010,ad_set_004,6.87,0.0,27.4,28.07,7.69,1.08,192,0,0.0,0.0,3.44,0.96,57,22,8,4,1
1362,ad_id_1099,ad_set_096,3.16,0.0,21.38,32.35,6.92,1.04,153,0,0.0,0.0,1.05,1.89,34,13,8,5,3
1363,ad_id_683,ad_set_082,5.95,0.0,24.47,26.09,6.38,1.03,183,0,0.0,0.0,5.95,0.53,46,17,4,2,0
1364,ad_id_898,ad_set_114,0.54,0.0,66.67,25.0,16.67,1.0,6,0,0.0,0.0,0.0,0.0,4,2,1,0,0
1365,ad_id_102,ad_set_097,48.06,1.87,0.0,0.0,0.0,1.16,807,1,10.66,48.06,1.85,2.77,0,0,0,0,0
1366,ad_id_1191,ad_set_083,6.5,0.0,0.0,0.0,0.0,1.34,148,0,0.0,0.0,0.93,3.54,0,0,0,0,0
1367,ad_id_318,ad_set_063,48.22,1.87,0.0,0.0,0.0,1.11,874,1,10.3,48.22,3.44,1.44,0,0,0,0,0
1368,ad_id_335,ad_set_109,6.46,0.0,0.0,0.0,0.0,1.22,114,0,0.0,0.0,6.46,0.72,0,0,0,0,0
1369,ad_id_1758,ad_set_094,10.57,0.0,0.0,0.0,0.0,1.14,205,0,0.0,0.0,2.11,2.15,0,0,0,0,0
1370,ad_id_990,ad_set_041,10.07,0.0,0.0,0.0,0.0,1.06,200,0,0.0,0.0,5.04,0.95,0,0,0,0,0
1371,ad_id_593,ad_set_109,10.05,0.0,0.0,0.0,0.0,1.06,215,0,0.0,0.0,1.12,3.96,0,0,0,0,0
1372,ad_id_217,ad_set_099,11.03,0.0,0.0,0.0,0.0,1.12,182,0,0.0,0.0,2.21,2.45,0,0,0,0,0
1373,ad_id_20,ad_set_038,133.55,0.67,0.0,0.0,0.0,1.35,2156,1,3.45,133.55,1.91,2.41,0,0,0,0,0
1374,ad_id_1065,ad_set_114,80.15,5.81,0.0,0.0,0.0,1.27,1441,6,32.91,13.36,1.64,2.69,0,0,0,0,0
1375,ad_id_691,ad_set_001,27.1,0.0,0.0,0.0,0.0,1.1,497,0,0.0,0.0,2.26,2.19,0,0,0,0,0
1376,ad_id_1126,ad_set_007,74.67,2.41,0.0,0.0,0.0,1.17,1380,2,12.37,37.34,1.97,2.35,0,0,0,0,0
1377,ad_id_471,ad_set_046,10.93,0.0,0.0,0.0,0.0,1.1,234,0,0.0,0.0,1.09,3.89,0,0,0,0,0
1378,ad_id_669,ad_set_014,18.87,0.0,0.0,0.0,0.0,1.04,440,0,0.0,0.0,2.7,1.54,0,0,0,0,0
1379,ad_id_360,ad_set_087,42.05,0.0,0.0,0.0,0.0,1.18,873,0,0.0,0.0,2.1,1.94,0,0,0,0,0
1380,ad_id_882,ad_set_077,20.48,0.0,0.0,0.0,0.0,1.03,389,0,0.0,0.0,2.28,2.24,0,0,0,0,0
1381,ad_id_1603,ad_set_070,15.63,3.39,0.0,0.0,0.0,1.14,263,1,33.22,15.63,1.42,3.65,0,0,0,0,0
1382,ad_id_1794,ad_set_113,11.65,0.0,0.0,0.0,0.0,1.05,240,0,0.0,0.0,2.91,1.59,0,0,0,0,0
1383,ad_id_403,ad_set_002,20.05,0.0,0.0,0.0,0.0,1.04,403,0,0.0,0.0,5.01,0.95,0,0,0,0,0
1384,ad_id_1745,ad_set_049,26.49,0.0,0.0,0.0,0.0,1.1,492,0,0.0,0.0,2.04,2.4,0,0,0,0,0
1385,ad_id_347,ad_set_093,88.86,2.44,0.0,0.0,0.0,1.16,1695,2,10.14,44.43,1.68,2.69,0,0,0,0,0
1386,ad_id_1431,ad_set_067,15.45,3.43,0.0,0.0,0.0,1.04,338,1,28.33,15.45,1.93,2.27,0,0,0,0,0
1387,ad_id_132,ad_set_006,19.83,0.0,0.0,0.0,0.0,1.11,398,0,0.0,0.0,2.2,2.05,0,0,0,0,0
1388,ad_id_1459,ad_set_056,30.64,2.94,0.0,0.0,0.0,1.14,643,1,13.59,30.64,1.92,2.17,0,0,0,0,0
1389,ad_id_973,ad_set_043,22.95,0.0,0.0,0.0,0.0,1.15,1088,0,0.0,0.0,0.74,2.49,0,0,0,0,0
1390,ad_id_163,ad_set_102,26.99,0.0,0.0,0.0,0.0,1.08,1656,0,0.0,0.0,0.56,2.69,0,0,0,0,0
1391,ad_id_334,ad_set_116,21.03,0.0,0.0,0.0,0.0,1.09,543,0,0.0,0.0,1.05,3.37,0,0,0,0,0
1392,ad_id_349,ad_set_094,4.6,0.0,0.0,0.0,0.0,1.14,398,0,0.0,0.0,0.58,1.76,0,0,0,0,0
1393,ad_id_753,ad_set_037,4.68,0.0,0.0,0.0,0.0,1.05,492,0,0.0,0.0,0.78,1.16,0,0,0,0,0
1394,ad_id_1437,ad_set_003,4.61,0.0,0.0,0.0,0.0,1.11,373,0,0.0,0.0,0.58,1.93,0,0,0,0,0
1395,ad_id_970,ad_set_113,4.38,0.0,0.0,0.0,0.0,1.05,349,0,0.0,0.0,0.55,2.19,0,0,0,0,0
1396,ad_id_715,ad_set_072,4.38,0.0,0.0,0.0,0.0,1.07,377,0,0.0,0.0,0.37,2.99,0,0,0,0,0
1397,ad_id_745,ad_set_072,0.68,0.0,0.0,0.0,0.0,1.02,48,0,0.0,0.0,0.34,4.08,0,0,0,0,0
1398,ad_id_1101,ad_set_069,0.75,0.0,0.0,0.0,0.0,1.0,131,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1399,ad_id_486,ad_set_017,0.27,0.0,0.0,0.0,0.0,1.0,25,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1400,ad_id_1531,ad_set_087,0.23,0.0,0.0,0.0,0.0,1.11,28,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1401,ad_id_588,ad_set_033,4.51,0.0,0.0,0.0,0.0,1.01,556,0,0.0,0.0,0.38,2.14,0,0,0,0,0
1402,ad_id_621,ad_set_047,4.27,0.0,0.0,0.0,0.0,1.02,448,0,0.0,0.0,0.71,1.31,0,0,0,0,0
1403,ad_id_426,ad_set_110,5.08,0.0,0.0,0.0,0.0,1.05,102,0,0.0,0.0,2.54,1.87,0,0,0,0,0
1404,ad_id_1096,ad_set_094,1.01,0.0,0.0,0.0,0.0,1.0,14,0,0.0,0.0,1.01,7.14,0,0,0,0,0
1405,ad_id_392,ad_set_038,0.05,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1406,ad_id_780,ad_set_092,3.49,0.0,0.0,0.0,0.0,1.01,77,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1407,ad_id_772,ad_set_095,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1408,ad_id_84,ad_set_074,0.52,0.0,0.0,0.0,0.0,1.0,8,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1409,ad_id_1288,ad_set_025,17.67,0.0,0.0,0.0,0.0,1.03,1852,0,0.0,0.0,0.61,1.52,0,0,0,0,0
1410,ad_id_591,ad_set_024,2.95,0.0,0.0,0.0,0.0,1.03,226,0,0.0,0.0,0.59,2.15,0,0,0,0,0
1411,ad_id_717,ad_set_104,6.63,0.0,0.0,0.0,0.0,1.06,667,0,0.0,0.0,0.66,1.42,0,0,0,0,0
1412,ad_id_940,ad_set_001,3.07,0.0,0.0,0.0,0.0,1.04,290,0,0.0,0.0,1.54,0.66,0,0,0,0,0
1413,ad_id_136,ad_set_090,1.86,0.0,0.0,0.0,0.0,1.01,184,0,0.0,0.0,0.62,1.61,0,0,0,0,0
1414,ad_id_90,ad_set_012,18.7,2.21,0.0,0.0,0.0,1.06,2026,1,4.66,18.7,0.35,2.52,0,0,0,0,0
1415,ad_id_81,ad_set_070,3.5,0.0,0.0,0.0,0.0,1.02,346,0,0.0,0.0,0.58,1.69,0,0,0,0,0
1416,ad_id_249,ad_set_045,17.47,0.0,0.0,0.0,0.0,1.05,2014,0,0.0,0.0,0.35,2.36,0,0,0,0,0
1417,ad_id_1423,ad_set_009,7.59,0.0,0.0,0.0,0.0,1.04,817,0,0.0,0.0,0.47,1.88,0,0,0,0,0
1418,ad_id_423,ad_set_067,1.73,0.0,0.0,0.0,0.0,1.01,150,0,0.0,0.0,0.87,1.32,0,0,0,0,0
1419,ad_id_623,ad_set_091,4.0,0.0,0.0,0.0,0.0,1.0,57,0,0.0,0.0,4.0,1.75,0,0,0,0,0
1420,ad_id_397,ad_set_007,1.4,0.0,0.0,0.0,0.0,1.0,40,0,0.0,0.0,0.47,7.5,0,0,0,0,0
1421,ad_id_1372,ad_set_043,0.54,0.0,0.0,0.0,0.0,1.0,17,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1422,ad_id_595,ad_set_099,3.1,0.0,0.0,0.0,0.0,1.0,61,0,0.0,0.0,3.1,1.64,0,0,0,0,0
1423,ad_id_1029,ad_set_056,0.19,0.0,0.0,0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0
